NV,16,NV Florianópolis,,Cobrando,,,Moda
NV,17,NV Iguatemi Ribeirão Preto,,Cobrando,,,Moda
NV,18, NV Cuiabá,,Cobrando,,,Moda
NV,19,NV Iguatemi Campinas,,Cobrando,,,Moda
NV,20,NV Diamond Mall BH,,Cobrando,,,Moda
NV,21,NV RDB,,Cobrando,,,Moda
NV,22,NV Uberlandia,,Cobrando,,,Moda
NV,23,NV Barigui,,Cobrando,,,Moda
NV,24,Nv Vitoria,,Cobrando,,,Moda
NV,25,NV Parque Shopping Maceió (P),,Cobrando,,,Moda
,,,,,"R$0,00",,
,,,,,"R$0,00",,
Adriana Vilarinho,,Adriana Vilarinho,11.346.586/0001-67,Cobrando,"R$300,00",2,Outros
Adriana Vilarinho,1,Spa,,Cobrando,,,Outros
Adriana Vilarinho,2,Recepção,,Cobrando,,,Outros
,,,,,,,
Agilitá,,Agilita Barra Shopping ,04.597.673/0010-12,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilita RDB ,04.597.673/0005-55,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilita RDL,04.597.673/0009-89,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilita Higienopolis ,04.597.673/0015-27,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilitá Icaraí ,04.597.673/0012-84,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilita JK,04.597.673/0014-46,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilita Iguatemi Brasília,04.597.673/0013-65,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilitá - Catarina Outlet,04.597.673/0016-08,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilitá Diamond Mall,04.597.673/0017-99,Cobrando,"R$121,80",1,Moda
Agilitá,,Agilitá Shopping Batel,04.597.673/0018-70,Cobrando,"R$121,80",1,Moda
Agilita,,Agilita Shopping Morumbi,04.597.673/0019-50,Cobrando,"R$121,80",1,Moda
AMTT,,AMTT Clube de Tiro DF,41.671.784/0001-67,Cobrando,"R$253,75",1,Outro
AMTT,,AMTT - Clube de Tiro - SP,48.031.857/0001-03,Cobrando,"R$253,75",1,Outro
Armadillo,,Armadillo,03.863.125/0001-33,Cobrando,"R$2.037,56",14,Moda
Armadillo,1,Armadillo Barra,,Cobrando,,,
Armadillo,2, Armadillo Downtown,,Cobrando,,,
Armadillo,3,Armadillo RDB,,Cobrando,,,
Armadillo,4,Armadillo Nova América,,Cobrando,,,
Armadillo,5, Armadillo Tijuca,,Cobrando,,,
Armadillo,6,Armadillo Shopping Metropolitano,,Cobrando,,,
Armadillo,7, Armadillo Plaza,,Cobrando,,,
Armadillo,8,Armadillo Rio Sul,,Cobrando,,,
Armadillo,9,Armadillo Ipanema,,Cobrando,,,
Armadillo,10,Armadillo Copacabana,,Cobrando,,,
Armadillo,11, Armadillo Icarai,,Cobrando,,,
Armadillo,12,Armadillo Centro,,Cobrando,,,
Armadillo,13,Armadillo Leblon,,Cobrando,,,
Armadillo,14,Armadillo Ipanema I,,Cobrando,,,
Atelier Mix,,Atelier Mix Boa Vista,14.618.679/0001-91,Cobrando,"R$47,71",1,Moda
Atelier Mix,,Ateliermix Rio Verde,31.787.745/0001-76,Cobrando,"R$47,71",1,Moda
BA'RA Hotel,,BA'RA Hotel,30.050.246/0001-39,Cobrando,"R$848,56",4,Hotelaria
BA'RA Hotel,1,BA'RA Hotel - Tropical Garden,,Cobrando,,,Hotelaria
BA'RA Hotel,2,BA'RA Hotel - Academia,,Cobrando,,,Hotelaria
BA'RA Hotel,3,BA'RA Hotel - Restaurante Ioca,,Cobrando,,,Hotelaria
BA'RA Hotel,4,4) BA'RA Hotel - Orama Rooftop,,Cobrando,,,Hotelaria
Babbo Restaurante,,Restaurante Babbo,41.298.086/0001-68,Cobrando,"R$203,00",1,Gastronomia
Baixo Araguaia,,Baixo Araguaia Jacarepaguá,30.890.693/0001-04,Cobrando,"R$189,00",1,Outros
Baixo Araguaia,,Baixo Araguaia Buzios,55.330.191/0001-41,Cobrando,"R$189,00",1,Outros
Banzeiro,,Banzeiro Manaus,09.186.089/0001-05,Cobrando,"R$192,85",1,Gastronomia
Banzeiro,,Banzeiro Moquém,26.388.708/0001-55,Cobrando,"R$192,85",1,Gastronomia
Banzeiro,,Banzeiro ,27.915.077/0001-48,Cobrando,"R$192,85",1,Gastronomia
Barbearia Barbieri,,Barbearia Barbieri Vila Olimpia,57.833.277/0001-12,Cobrando,"R$223,30",1,Outros
Barbearia Corleone,,Barbearia Corleone Itaim ,19.923.707/0001-06,Cobrando,"R$223,30",1,Outros
Barbearia Corleone,,Barbearia Corleone Morumbi ,28.322.046/0001-46,Cobrando,"R$223,30",1,Outros
Barbearia Corleone,,Corleone Faria lima,54.828.087/0001-19,Cobrando,"R$223,30",1,Outros
Barbearia Corleone,,Corleone Kids,59.340.751/0001-08,Cobrando,"R$223,30",1,Outros
Belmond,,Hotel das Cataratas,32.579.013/0002-34,Cobrando,"R$1.671,00",5,Hotelaria
Belmond,1,1) Belmond Cataratas - Itaupu,,Cobrando,,,Hotelaria
Belmond,2,2) Belmond Cataratas - Bar,,Cobrando,,,Hotelaria
Belmond,3,3) Belmond Cataratas - Ipe,,Cobrando,,,Hotelaria
Belmond,4,4) Belmond Cataratas - Spa,,Cobrando,,,Hotelaria
Belmond,5,5) Belmond Cataratas - Ipe,,Cobrando,,,Hotelaria
Benevento,,Benevento Lorena ,01.150.235/0001-22,Cobrando,"R$151,24",1,Moda
Bistro,,In House Bistrô ,04.149.576/0001-76,Cobrando,"R$203,00",1,Gastronomia
Bleriot,,Bleriot Guarulhos Terminal 2- loja 10 ,52.345.508/0005-59,Cobrando,"R$131,95",1,Gastronomia
Bleriot,,Bleriot Guarulhos Terminal 3,52.345.508/0006-30,Cobrando,"R$131,95",1,Gastronomia
Bleriot,,Burger Boss,52.345.508/0004-78,Cobrando,"R$131,95",1,Gastronomia
Bleriot,,Burger Boss T2 Oeste,52.345.508/0003-97,Cobrando,"R$131,95",1,Gastronomia
Botafogo Praia Shopping,,Botafogo Praia Shopping - Ancar ,03.707.464/0001-20,Cobrando,"R$677,00",3,Shopping
Botafogo Praia Shopping,1,1) Mall ,,Cobrando,,,Shopping
Botafogo Praia Shopping,2,2) Fraldário,,Cobrando,,,Shopping
Botafogo Praia Shopping,3,3) Botafogo Praia - Foguinho,,Cobrando,,,Shopping
Boteco Rainha,,Boteco Rainha - Flamboyant ,35.962.527/0016-68,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,APP,Boteco Rainha SP Al Campinas,35.962.527/0019-00,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,APP,Boteco Rainha Leblon,,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,,Boteco Rainha SP Pedroso,,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,,Boteco Rainha SP Clodomiro,35.962.527.0007-77,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,APP,Boteco Rainha Barra,35.962.527/0010-72,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,,Boteco Princesa Leblon,,Cobrando,"R$233,30",1,Gastronomia
Boteco Rainha,,Boteco Princesa Barra,35.962.527/0011-53,Cobrando,"R$233,30",1,Gastronomia
Brabus Mitsubish,,Brabus Mitsubish,05.582.269/0002-28,Cobrando,"R$1.786,40",8,Outros
Brabus Mitsubish,1,Brabus Mitsubishi Leste,,Cobrando,,,Outros
Brabus Mitsubish,2,Brabus Mitsubishi Europa,,Cobrando,,,Outros
Brabus Mitsubish,3,Brabus Mitsubishi Gastão,,Cobrando,,,Outros
Brabus Mitsubish,4,Brabus Mitsubishi ABC,,Cobrando,,,Outros
Brabus Mitsubish,5,Brabus Mitsubishi Nação Unida,,Cobrando,,,Outros
Brabus Mitsubish,6,Brabus Mitsubishi Bandeirantes,,Cobrando,,,Outros
Brabus Mitsubish,7,Brabus Mitsubishi Alphaville ,,Cobrando,,,Outros
Brabus Mitsubish,8,8) Brabus Mitsubishi Barra Funda,,Cobrando,,,Outros
Braca Restaurante,,Braca,42.735.503/0001-55,Cobrando,"R$172,55",1,Gastronomia
Braca Restaurante,,Braca Santana,42735503000236,Cobrando,"R$172,55",1,Gastronomia
Brewteco,APP,Brewteco Gavea,39.366.283/0001-25,Cobrando,"R$147,00",1,Gastronomia
Brewteco,APP,Brewteco Tijuca,31.884.959/0001-60,Cobrando,"R$147,00",1,Gastronomia
Brewteco,APP,Brewteco Terraço,14.982.832/0001-65,Cobrando,"R$147,00",1,Gastronomia
Brewteco,APP,Brewteco Rosas,48.508.262/0001-98,Cobrando,"R$147,00",1,Gastronomia
Brewteco,APP,Brewteco Leblon,33.191.172/0001-49,Cobrando,"R$147,00",1,Gastronomia
Brewteco,APP,Brewteco Morro da Urca,54.187.300/0001-50,Cobrando,"R$147,00",1,Gastronomia
Brownie do Luiz,,Brownie do Luiz Leblon,15.768.202/0001-55,Cobrando,"R$141,09",1,Gastronomia
,,,,,,,
Café Zinn,,Café Zinn JARDINS,35.455.993/0001-70,Cobrando,"R$157,34",1,Gastronomia
Café Zinn,,Café Zinn Shopping Leblon,35.455.993/0005-02,Cobrando,"R$157,34",1,Gastronomia
Cala Del Tanit,,Cala Del Tanit,23.478.284/0002-02,Cobrando,"R$253,75",1,Gastronomia
Capodarte,,Outlet Premium Itupeva ,01.098.983/0312-54,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Ibirapuera (P),57.765.479/0001-74,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Sinop,15.685.255/0001-02,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Brasilia PKS,49.667.242/0001-22,CANCELADA,"R$47,71",1,Moda
Capodarte,,Capodarte Amazonas Shopping,10.809.461/0001-63,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Analia Franco,10.929.092/0001-42,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Assis,428820550001-12,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Teresina,62.392.003/0001-75,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Campinas (Iguatemi),08.996.978/0001-67,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Manauara,34.179.453/0001-49,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Pátio Paulista,01.984.439/0001-69,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Ribeirão Preto,08.910.670/0001-57,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Rio Preto,10.504.766/0001-67,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Mogi Shopping,29.959.766/0001-80,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Campo Mourão,32.091.083/0001-68,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Cianorte,31.921.099/0001-98,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Goiabeiras Shopping,32.894.471/0002-68,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Bebedouro,34.737.066/0001-80,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Shopping Tamboré ,29.400.457/0001-75,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Umuarama,35.581.196/0001-30,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Flamboyant,40.243.639/0001-12,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Praiamar Santos,31.170.373/0001-34,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Cuiaba Pantanal,36.582.472/0001-47,Cobrando,"R$47,71",1,Moda
,,,,,,,
Capodarte,,Capodarte Rondonópolis - And'arte Rondonópolis,43.728.800/0001-36,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Indaiatuba,34.005.600/0001-64,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Sorriso,44.329.973/0001-44,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Ponta Negra,10.775.360/0001-19,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Maringa Catuaí ,00.530.534/0001-20,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Villa lobos ,10.234.231/0001-13,Cobrando,,,Moda
Capodarte,,Capodarte Guarulhos Maia,48.642.880/0001-26,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Maringá Park,11.745.306/0001-93,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Continental Shop,30.174.988/0001-76,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Londrina,48.821.738/0001-46,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Center Norte ,48.646.036/0001-73,Cobrando,"R$47,71",1,Moda
Capodarte,,Capodarte Ponta grossa,43.335.610/0001-59,Cobrando,"R$47,71",1,Moda
Capricciosa - SATYRICON ,,Capricciosa Satyricon Ipa,29.941.762/0001-74,Cobrando,"R$227,76",1,Gastronomia
Capricciosa - SATYRICON ,,Capricciosa Jardim Botânico,04.753.296/0001-72,Cobrando,"R$227,76",1,Gastronomia
Capricciosa - SATYRICON ,,Capricciosa Ipanema,48.716.042/0001-50,Cobrando,"R$227,76",1,Gastronomia
Carlos Brusman,,Carlos Brusman Jau  ,01.070.716/0001-28,Cobrando,"R$153,10",1,Moda
Carol Rossato,,Carol Rossato Leblon,07.494.708/0006-08,Cobrando,"R$183,00",1,Moda
Carol Rossato,,Carol Rossato Ipanema,07.494.708/0007-80,Cobrando,"R$183,00",1,Moda
Carol Rossato,,Carol Rossato Ipanema I,07.494.708/0009-42,Cobrando,"R$183,00",1,Moda
Carol Rossato,,Carol Rossato Barra,07.494.708/0005-19,Cobrando,"R$183,00",1,Moda
Carol Rossato,,Carol Rossato - Leblon 2,07.494.708/0010-86,Cobrando,"R$183,00",1,Moda
Carol Rossato,,Carol Rossato Village Mall,07.494.708/0003-57,Cobrando,"R$183,00",1,Moda
Caruso Louge,,Caruso Lounge,23.076.396/0001-56,Cobrando,"R$304,50",1,Gastronomia
Casa Francis,,Casa Francis - Shopping Patio Paulista,05.637.544/0006-97,Cobrando,"R$167,00",1,Moda
Casa Francis,,Casa Francis - Morumbi,11.852.585/0021-38,Cobrando,"R$167,00",1,Moda
Casa Francis,,Casa Francis - Oscar Freire,11.852.585/0019-13,Cobrando,"R$167,00",1,Moda
Casa Francis,,Casa Francis Morumbi,11.852.585/0021-38,Cobrando,"R$167,00",1,Outros
Casa Francis,,Casa Francis Oscar Freire,11.852.585/0019-13,Cobrando,"R$167,00",1,Outros
Casa Francis,,Casa Francis Vyvedas Paulista,16.537.544/0000-69,Cobrando,"R$167,00",1,Outros
Casa porteña,,Casa Porteña Parrilla São Caetano,36.492.683/0001-99,Cobrando,"R$223,30",1,Gastronomia
Casa porteña,,Casa Porteña Parrilla Higienopolis,41.621.901/0001-88,Cobrando,"R$223,30",1,Gastronomia
Casa porteña,,Casa Porteña Parrilla Vila Olimpia,40.985.340/0001-33,Cobrando,"R$223,30",1,Gastronomia
Casa porteña,,Casa Porteña Parrilla Mooca,45.460.682/0001-53,Cobrando,"R$223,30",1,Gastronomia
Casaria,,Bistrot du Quartier,37.123.234/0001-36,Cobrando,"R$269,00",1,Gastronomia
Casaria,,Refúgio,53.040.565/0001-69,Cobrando,"R$269,00",1,Gastronomia
Casaria,,Casaria,38.733.087/0001-89,Cobrando,"R$269,00",1,Gastronomia
Cervejaria Odin,,Cervejaria Odin,39.772.440/0001-00,Cobrando,"R$ 203,00",1,Gastronomia
Chez Claude,,Chez Claude ,28.112.449/0003-22,Cobrando,"R$152,25",1,Gastronomia
Churrascaria Palace,,Churrascaria Palace ,43.585.147/0001-01,Cobrando,"R$220,00",1,Gastronomia
Cigana Cosmeticos,,Cigana Cosmeticos,50.853.720/0010-69,Cobrando,"R$1.055,60",8,Moda
Cigana Cosmeticos,1,Cigana Cosméticos Moraes,,Cobrando,,,Moda
Cigana Cosmeticos,2,Cigana Cosméticos Beijamin Constant,,Cobrando,,,Moda
Cigana Cosmeticos,3,Cigana Cosméticos Francisco Glicerio (CAMPINAS),,Cobrando,,,Moda
Cigana Cosmeticos,4,Cigana Cosméticos Regente (CAMPINAS),,Cobrando,,,Moda
Cigana Cosmeticos,5,Cigana Cosméticos Centro (Hortolandia),,Cobrando,,,Moda
Cigana Cosmeticos,6,Cigana Cosméticos Governador,,Cobrando,,,Moda
Cigana Cosmeticos,7,Cigana Cosméticos Treze de Maio (CAMPINAS),,Cobrando,,,Moda
Cigana Cosmeticos,8,8) Cigana Cosméticos Moraes (PIRACICABA),,Cobrando,,,Moda
Clica Dr Guilherme Almeida,,Clinica Dr Guilherme,33.720.990.0001-91,Amigo Rafael,,1,Clinicas
Clinica Corpelli,,Clinica Corpelli,218.284.358-21,Cobrando,"R$219,00",1,Clinicas
Colinas Shopping,,Colinas Shopping (Associação dos Lojistas),01.882.236/0001-61,Cobrando,"R$436,65",1,Shopping
CONTAINER63,,Restaurante CONTAINER63,34.608.812/0001-36,Cobrando,"R$203,00",1,Gastronomia
Copa Star,,Copa Star ,06.047.087/0026-97,CANCELADA,,1,Clinicas
Copa Star,,Hospital Vila Nova Star,28.290.788/0001-37,Cobrando,"R$550,00",2,Clinicas
Copa Star,1,Hospital Vila Nova Star,,Cobrando,,,Clinicas
Copa Star,2,Hospital Vila Nova Star Refeitorio,,Cobrando,,,Clinicas
Copacabana Palace,,CP Pérgula ,33.374.984/0001-20,Cobrando,"R$382,09",1,Gastronomia
Copacabana Palace,,CP Mee,33.374.984/0001-20,Cobrando,"R$382,09",1,Gastronomia
Cucina Mia,,Cucina Mia,,Cobrando,"R$247,00",1,Gastronomia
Damaci,,Restaurante Damaci Leme,32.148.167/0001-90,Cobrando,"R$240,00",1,Gastronomia
De Goeye,,De Goeye ,09.174.991/0001-01,Cobrando,"R$233,45",1,Moda
Devassa,,Boteco da Gema,17.360.519/0001-83,Cobrando,"R$138,03",1,Gastronomia
Dress to,,Dress To,14.012.554/0028-33,Cobrando,"R$4.330,00",67,Moda
Dress to,,"LOJAS PRÓPRIAS - R$ 50,00 POR LOJA",,Cobrando,,,Moda
Dress to,1,Dress to - Aracaju Jardins (P),,Cobrando,,,Moda
Dress to,2,Dress to - Aracaju Rio Mar (P) ,,Cobrando,,,Moda
Dress to,3,Dress to - Barra Shopping (P),,Cobrando,,,Moda
Dress to,4,Dress to - Boulevard BH (P),,Cobrando,,,Moda
Dress to,5,Dress to - Brasilia Boulevard (P),,Cobrando,,,Moda
Dress to,6,Dress to - Brasilia Park Shopping (P),,Cobrando,,,Moda
Dress to,7,Dress to - Brasilia Shopping (P),,Cobrando,,,Moda
Dress to,8,Dress to - Ipanema (P),,Cobrando,,,Moda
Dress to,9,Dress to - João Pessoa (P),,Cobrando,,,Moda
Dress to,10,Dress to - Juiz de Fora (P),,Cobrando,,,Moda
Dress to,11,Dress to - Macaé Plaza (P),,Cobrando,,,Moda
Dress to,12,Dress to - Manaus Manauara (P),,Cobrando,,,Moda
Dress to,13,Dress to - Metropolitano Shopping (P),,Cobrando,,,Moda
Dress to,14,Dress to - Plaza Shopping Recife 2 (P) ,,Cobrando,,,Moda
Dress to,15,Dress to - Plaza Shopping (P),,Cobrando,,,Moda
Dress to,16,Dress to - Ponta Negra (P),,Cobrando,,,Moda
Dress to,17,Dress to - Porto Velho (P),,Cobrando,,,Moda
Dress to,18,Dress to - Rio Design Barra RDB (P),,Cobrando,,,Moda
Dress to,19,Dress to - Rio Sul (P),,Cobrando,,,Moda
Dress to,20,Dress to - Ruy Barbosa (P),,Cobrando,,,Moda
Dress to,21,Dress to - Salvador Iguatemi (P),,Cobrando,,,Moda
Dress to,22,Dress to - Salvador Paralela (P),,Cobrando,,,Moda
Dress to,23,Dress to - Salvador Shopping (P),,Cobrando,,,Moda
Dress to,24,Dress to - Salvador Shopping Barra (P),,Cobrando,,,Moda
Dress to,25,Dress to - São José Continente (P),,Cobrando,,,Moda
Dress to,26,Dress to - Shopping Leblon (P),,Cobrando,,,Moda
Dress to,27,Dress to - Teresina Piauí (P),,Cobrando,,,Moda
Dress to,28,Dress to - Tijuca (P),,Cobrando,,,Moda
Dress to,29,Dress to - Uberlândia (P),,Cobrando,,,Moda
Dress to,30,Dress to - Vertical Shopping (P),,Cobrando,,,Moda
Dress to,31,Dress to - Multicenter Itaipu (P),,Cobrando,,,Moda
Dress to,32,Dress to Tavares Niteroi (P),,Cobrando,,,Moda
Dress to,33,Dress to BH Belvedere (P),,Cobrando,,,Moda
Dress to,34,Dress tô - Plaza Shopping (P) DPL,,Cobrando,,,Moda
Dress to,35,Dress to - Macaé Centro (P),,Cobrando,,,Moda
Dress to,36,Dress To - Moema (P),,Cobrando,,,Moda
Dress to,37,Dress To - Fortaleza (P),,Cobrando,,,Moda
Dress to,38, Dress to Shopping Eldorado (P),,Cobrando,,,Moda
Dress to,39,Dress To - Nova América,,Cobrando,,,Moda
Dress to,40,Dress to - México,,Cobrando,,,Moda
Dress to,41,Dress To - Vila Velha (P),,Cobrando,,,Moda
Dress to,42,Dress To - Ribeirão Preto (P),,Cobrando,,,Moda
Dress to,43,Dress To - Shopping Independencia (P),,Cobrando,,,Moda
Dress to,44,Dress To - Recife (Boa Viagem) (P),,Cobrando,,,Moda
Dress to,45,Dress to - Belem Shopping (P),,Cobrando,,,Moda
Dress to,46,Dress To - Miami APPWEB,,Cobrando,,,Moda
Dress to,47,Dress To Cruz das Almas (P),14.012.554/0064-05,Cobrando,,,Moda
Dress to,,"FRANQUIAS - R$ 99,00 POR LOJA",,Cobrando,"R$1.980,00",20,Moda
Dress to,1,Dress to Juazeiro do Norte (F) ,,Cobrando,,,Moda
Dress to,2,Dress to Muriaé (F)  ,,Cobrando,,,Moda
Dress to,3,Dress to São Luís II (F),,Cobrando,,,Moda
Dress to,4,Dress to São Luís Shopping da Ilha (F),,Cobrando,,,Moda
Dress to,5,Dress to Vitória (F) ,,Cobrando,,,Moda
Dress to,6,Dress to Ubá (F) ,,Cobrando,,,Moda
Dress to,7,Dress To Cuiaba (F),,Cobrando,,,Moda
Dress to,8,Dress to Uberaba (F),,Cobrando,,,Moda
Dress to,9,Dress to Natal II (F) ,,Cobrando,,,Moda
Dress to,10,Dress to Cachoeiro (F) ,,Cobrando,,,Moda
Dress to,11,Dress To Boulevard Belem (F),,Cobrando,,,Moda
Dress to,12,Dress to - Campinas (F),,Cobrando,,,Moda
Dress to,13,Dress to - Feira de Santana (F),,Cobrando,,,Moda
Dress to,14,Dress To - Natal Tirol,,Cobrando,,,Moda
Dress to,15,Dress To Partage Campos (F),,Cobrando,,,Moda
Dress to,16,Dress To Goiania (F),,Cobrando,,,Moda
Dress to,17,Dress To Balneário Camboriú (F),,Cobrando,,,Moda
Dress to,18,Dress To Imperatriz Maranhão (F),,Cobrando,,,Moda
Dress to,19,Dress To Vitoria da Conquista (F),,Cobrando,,,Moda
Dress To,20,Dress To Campos Pelinca (F),35.353.732/0001-40,Cobrando,,,Moda
Dumond,,Dumond Sinop,36.623.492/0001-19,Cobrando,"R$47,71",1,Moda
EMI,,Eduardo Rodrigues Sucupira Pinto (EMI),26.479.042/0001-40,Cobrando,"R$180,94",1,Outros
Engecopi Home Center,,Engecopi Home ,07.483.654/0004-05,Cobrando,"R$685,47",3,Outro
Engecopi Home Center,1,Engecopi  HOME CENTER LESTE ,,Cobrando,,,Outros
Engecopi Home Center,2,Engecopi MIGUEL ROSA,,Cobrando,,,Outros
Engecopi Home Center,3,ENGECOPI - HOME CENTER TIMON,,Cobrando,,,Outros
Entreposto,,Entreposto,05.820.497/0001-08,Cobrando,"R$243,60",1,Outros
Ernest,,Ernest,59.527.788/0004-84,Cobrando,"R$438,00",2,Outros
Ernest,1,Ernst & Young 2,,Cobrando,,,Outros
Ernest,2,Ernst & Young 1,,Cobrando,,,Outros
Espaço Saúde 212,,Espaço Saúde 212 ,014.931.497-33,Cobrando,"R$276,06",1,Outros
Espetto Carioca,,Espetto Carioca - Olegário (F),17.748.830/0001-02,Cobrando,"R$142,10",1,Gastronomia
Espetto Carioca,,Espetto Carioca Alphaville,55.222.973/0001-67,Cobrando,"R$142,10",1,Gastronomia
Espetto Carioca,,Espetto Carioca - Bela Cintra (F),61.904.176/0001-62,Cobrando,"R$142,10",1,Gastronomia
Espetto Carioca,,Espetto Carioca Recreio,51.986.788/0001-98,Cobrando,"R$142,10",1,Gastronomia
Espetto Carioca,,Espetto Carioca Bela vista,61.572.524/0001-41,Cobrando,"R$142,10",1,Gastronomia
Espetto Carioca,,Espetto Carioca Americana,61.593.457/0001-41,Cobrando,"R$142,10",1,Gastronomia
Esquina do Souza,,Esquina do Souza,30.178.837/0001-96,Cobrando,"R$172,55",1,Gastronomia
Esquina do Souza,,Esquina do Souza Vila Leopoldina (fora do soft),30.178.837/0002-77,Cobrando,"R$172,55",1,Gastronomia
Factório ,,Factório Goiania (Setor Oeste),39.992.107/0001-07,Cobrando,"R$201,99",1,Gastronomia
Fairmont,,Hotel Fairmont ,01.436.319/0002-08,Cobrando,"R$1.418,75",10,Hotelaria
Fairmont,1,1) Fairmont - piscina,,Cobrando,,,Hotelaria
Fairmont,2,2) Fairmont - lobby,,Cobrando,,,Hotelaria
Fairmont,3,3) Fairmont - Coa&Co,,Cobrando,,,Hotelaria
Fairmont,4,4) Fairmont - Academia (Gym),,Cobrando,,,Hotelaria
Fairmont,5,5) Fairmont - Spa,,Cobrando,,,Hotelaria
Fairmont,6,6) Fairmont - Golden Lounge,,Cobrando,,,Hotelaria
Fairmont,7,7) Fairmont - Spirit,,Cobrando,,,Hotelaria
Fairmont,8,8) Fairmont - Marine,,Cobrando,,,Hotelaria
Fairmont,9,9) Fairmont - Relax Pool,,Cobrando,,,Hotelaria
Fairmont,10,"10) Quiosque Tropik (150,00)",,Cobrando,,,Hotelaria
Fil Hair,,Fil Hair,26.396.383/0001-52,Cobrando,"R$267,00",1,Outros
Folia do Boi,,Folia do Boi,21.471.333/0001-79,Cobrando,"R$219,00",1,Gastronomia
Frescatto,,Frescatto,61.286.613/0026-80,APPWEB,"R$300,00",1,Gastronomia
Frutaria São Paulo,,Frutaria São Paulo Analia Franco ,35.881.640/0001-32,Cobrando,"R$169,71",1,Gastronomia
Frutaria São Paulo,,Frutaria São Paulo Santana,38.829.218/0001-26,Cobrando,"R$169,71",1,Gastronomia
Frutaria São Paulo,,Frutaria São Paulo Ibirapuera,38.829.218/0003-98,Cobrando,"R$169,71",1,Gastronomia
Frutaria São Paulo,,Frutaria São Paulo Bourbon,35.881.640/0002-13,Cobrando,"R$169,71",1,Gastronomia
Frutaria São Paulo,,Frutaria São Paulo Uberlandia,33.284.294/0002-60,Cobrando,"R$169,71",1,Gastronomia
Frutaria São Paulo,,Frutaria São Paulo São Caetano,38.829.218/0002-07,Cobrando,"R$169,71",1,Gastronomia
Galeteria Dona Galo,,Galeteria Dona Galo,61.422.937/0001-40,Cobrando,"R$203,00",1,Gastronomia
Gavea Beach Club,,Gavea Beach Club São Conrado ,13.700.217/0001-56,Cobrando,"R$152,25",1,Gastronomia
Geneal,,Geneal - Baixo Bebe ,35.631.718/0001-60,Cobrando,"R$142,10",1,Gastronomia
Geneal,,Geneal - Leblon ,35.631.762/0001-70,Cobrando,"R$142,10",1,Gastronomia
Geneal,,Geneal - Coqueirão,38.244.271/0001-65,Cobrando,"R$142,10",1,Gastronomia
Geneal,,Geneal Bondinho,32.084.803/0001-68,Cobrando,"R$142,10",1,Gastronomia
Gran Odara ,,Hotel Gran Odara,12.262.251/0001-23,Cobrando,"R$359,00",1,Hotelaria
Hon Maguro,,Hon Maguro,48.035.169/0001-03,Cobrando,"R$242,59",1,Gastronomia
